reportts,acnum,pos,fltdes,dep,arr,ivs12,ibe,iaie,iai,zwbp,acct,alt,alt_peak,alt_rtd,aoc,b25,baf,bbf,bbr,bbv,btmc,cas,cas_peak,cas_rtd,cg,cnt,code,dbfl,dbfs,dbnfl,dbnfs,dflm,dflm_peak,dfsm,dfsm_peak,dnflm,dnflm_peak,dnfsm,dnfsm_peak,dph,e,ecyc,egt,egt_peak,egtb,ehrs,eopt,esn,fdp,fedet,ff,ffan,ffr,fmvc,fmvt,foc,focb,focvp,ftba,ftbm,fvd,fvl,fvmf,fvmo,fvn1,fvn2,fvp,fvt,gle,gw,hpcbf,hpctc,joip,lpbt,lpcsp,lpcsv,lpctc,lpt,lptm,max,mn,mn_peak,mn_rtd,mne,mne_peak,n1,n1_peak,n1a,n1a_peak,n1c2,n1c2_peak,n1com,n1com_peak,n1k,n1max,n1max_peak,n1msa,n1p,n2a,n2a_peak,n2c5,n2p,naidp,nait,naiup,nedet,nf,nf_peak,nsa,oat,oat_peak,odm5f,odm6f,odm7f,odp,oip,oiq,oit,p25,p2e,p5,pamb,pb,ph,phm,ps14,ptmc,qe,rfan,rvn1,rvn2,shptp,slptp,sva,t14,t2,t25,t2_peak,t3,tat,tat_peak,tat_rtd,tcc,tccoc,tec,tfuel,tla,tn,tol,tr,ttp,vb1,vb2,vorrc,vorv,votm,vsva,w14,pf,wai,nai,prv,hpv,xf
2018-12-11 23:11:24,VQ-BDU,2,959.0,UUDD,UTDL,,,,,,-20.0,1627.0,1520.0,549.0,3.7,7.3,4.7,0.38,0.3,0.48,-30.0,176.0,176.0,127.0,29.3,89906,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,631,876.7,893.9,502.4,2435.0,,0.0,10.6,0.0,3476.0,0.13,8053.0,8042.0,,7.3,0.037,0.0,,,0.01,0.01,0.04,0.03,0.1,0.2,0.0,0.04,21.0,8859.0,14.5,-7.8,88.2,279.0,21.7,22.1,8.0,59.88,3.2,,0.275,0.27,0.195,0.185,0.266,84.83,84.85,84.79,84.89,86.96,86.74,84.76,84.91,,88.41,88.78,84.87,86.99,90.01,90.16,79.07,92.24,14.6,3.0,127.1,0.0,84.75,84.85,,-0.9,-1.1,0.0,0.0,0.0,2.9,195.5,10.8,75.2,38.446,14.827,0.003,13.9,516.331,5,0.0,16.315,0.0,,0.14,0.01,0.05,103.9,18.0,78.4,29.9,0.3,99.9,2.2,561.3,2.2,2.6,1.1,0.0,0.0,14.0,67.7,35.0,49.7,,,35.0,0.5,0.5,60.3,,,0.784,1244.0,0.51,0.0,0.0,1.0,0.0,0.0
2018-12-14 03:34:53,VQ-BDU,2,959.0,UUDD,UTDL,,,,,,-20.0,1673.0,1587.0,271.0,3.7,7.3,4.7,0.35,0.33,0.49,-30.0,181.0,181.0,125.0,24.9,95706,4000,,,,,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,634,871.3,883.5,493.6,2445.0,,0.0,10.7,2.0,3502.0,0.15,8113.0,8113.0,,6.6,0.038,0.0,,,0.01,0.01,0.05,0.02,0.1,0.2,0.0,0.05,21.0,8745.0,14.5,-7.2,87.8,279.5,21.7,22.2,7.0,59.55,3.1,,0.283,0.277,0.189,0.182,0.272,84.68,84.59,84.61,84.62,87.3,87.24,84.64,84.64,,88.04,88.27,84.73,87.35,89.68,89.65,79.22,92.5,73.5,0.0,127.3,0.0,84.57,84.52,,-3.9,-6.2,0.0,0.0,0.0,2.9,194.1,10.7,74.1,38.516,14.781,0.005,13.8,521.231,5,0.0,16.32,0.0,,0.1,0.01,0.04,105.3,18.1,79.3,24.9,-2.6,93.1,-2.6,551.7,-2.2,-2.2,-2.0,0.0,0.0,14.0,66.0,35.0,45.3,,,0.0,0.5,0.4,59.6,,,0.793,1263.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-14 08:51:08,VQ-BDU,2,960.0,UTDL,UUDD,,,,,,-20.0,2939.0,2820.0,1136.0,3.5,7.3,4.7,0.36,0.3,0.47,-30.0,168.0,167.0,127.0,29.2,96913,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,635,839.6,871.7,502.1,2449.0,,0.0,10.0,0.0,2882.0,0.13,6646.0,6674.0,,7.4,0.026,0.0,,,0.08,0.01,0.06,0.01,0.1,0.2,0.01,0.04,17.0,7188.0,13.7,-7.6,87.6,239.3,28.2,27.8,7.9,60.63,4.4,,0.268,0.265,0.196,0.186,0.262,79.55,81.51,79.5,81.46,80.51,82.27,79.48,81.55,,89.93,90.74,81.64,82.39,88.88,89.69,78.89,90.56,13.8,10.0,124.4,0.0,79.55,81.64,,6.1,5.9,0.0,0.0,0.0,2.5,191.17,12.3,82.1,32.794,14.154,0.003,13.2,437.087,5,0.0,15.225,0.0,,0.16,0.0,0.05,87.3,16.5,77.4,34.4,7.7,95.7,9.4,551.2,9.7,9.7,8.2,0.0,0.0,19.0,85.4,35.0,59.0,,,56.0,0.4,0.5,72.5,,,0.774,1109.0,0.5,0.0,0.0,1.0,0.0,0.0
2018-12-14 20:12:59,VQ-BDU,2,959.0,UUDD,UTDL,,,,,,-20.0,1339.0,1196.0,199.0,3.8,7.3,4.7,0.39,0.33,0.52,-30.0,173.0,174.0,127.0,29.3,98206,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,636,872.8,885.8,495.6,2452.0,,0.0,10.7,1.0,3579.0,0.15,8279.0,8276.0,,7.2,0.039,0.0,,,0.0,0.01,0.02,0.02,0.1,0.3,0.0,0.04,20.0,8834.0,14.7,-7.5,87.7,283.5,20.5,20.6,8.1,59.78,3.5,,0.268,0.267,0.193,0.189,0.263,84.96,84.85,84.93,84.89,87.53,87.36,84.9,84.96,,88.02,88.29,85.01,87.59,89.81,89.84,79.21,92.56,73.7,3.0,128.0,0.0,84.88,84.87,,-3.5,-5.0,0.0,0.0,0.0,2.9,199.82,11.5,73.0,39.161,14.994,0.004,14.0,530.668,5,0.0,16.551,0.0,,0.1,0.0,0.02,106.9,18.3,79.2,26.0,-2.1,94.3,-1.2,552.9,-1.7,-1.4,-1.6,0.0,0.0,10.0,65.5,35.0,45.0,,,0.0,0.5,0.5,58.9,,,0.792,1274.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-15 01:29:31,VQ-BDU,2,960.0,UTDL,UUDD,,,,,,-20.0,2861.0,2729.0,1105.0,3.5,7.3,4.9,0.32,0.27,0.42,-30.0,169.0,168.0,126.0,30.9,99520,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,637,850.4,905.1,512.0,2456.0,,0.0,10.3,0.0,3275.0,0.14,7600.0,7606.0,,7.4,0.033,0.0,,,0.01,0.0,0.0,0.02,0.1,0.2,0.02,0.06,20.0,8257.0,13.8,-7.5,86.4,264.6,19.9,20.3,7.9,60.85,3.0,,0.269,0.266,0.195,0.186,0.263,82.93,85.05,82.85,85.06,85.02,85.87,82.84,85.12,,88.71,90.64,85.12,85.94,89.32,90.98,79.0,91.89,13.9,5.0,125.6,0.0,82.85,85.1,,-0.9,5.6,0.0,0.0,0.0,2.6,194.87,12.6,80.5,36.39,14.201,0.003,13.3,485.681,5,0.0,15.532,0.0,,0.13,0.01,0.07,97.3,17.1,78.0,36.8,0.5,107.4,9.2,574.6,9.5,9.5,1.0,0.0,0.0,16.0,83.7,35.0,59.1,,,52.0,0.4,0.4,65.2,,,0.78,1164.0,0.5,0.0,0.0,1.0,0.0,0.0
2018-12-15 13:38:45,VQ-BDU,2,906.0,UDYZ,UUDD,,,,,,-20.0,4144.0,4005.0,2452.0,3.4,7.3,4.8,0.33,0.26,0.42,-30.0,164.0,163.0,126.0,29.6,2613,4000,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,639,893.5,909.5,512.3,2462.0,,0.0,10.6,1.0,3187.0,0.13,7385.0,7393.0,,7.4,0.031,0.0,,,0.01,0.0,0.0,0.01,0.1,0.2,0.02,0.05,20.0,7774.0,13.0,-7.4,86.1,252.4,22.0,22.2,8.2,58.26,2.2,,0.267,0.264,0.199,0.19,0.262,85.35,85.51,85.31,85.54,86.51,86.71,85.3,85.59,,90.46,90.82,85.54,86.79,90.86,90.92,79.12,92.25,13.3,10.0,124.1,0.0,85.27,85.53,,5.3,3.4,0.0,0.0,0.0,2.5,192.32,13.0,82.9,34.824,13.504,0.001,12.6,469.25,5,0.0,14.858,0.0,,0.14,0.01,0.05,94.0,16.4,78.7,34.8,6.9,105.1,6.7,574.7,6.7,7.0,7.3,0.0,0.0,19.0,85.6,35.0,63.6,,,54.0,0.4,0.5,66.7,,,0.787,1123.0,0.48,0.0,0.0,1.0,0.0,0.0
2018-12-16 01:16:16,VQ-BDU,2,960.0,UTDL,UUDD,,,,,,-20.0,2685.0,2384.0,970.0,3.6,7.3,4.8,0.35,0.26,0.44,-30.0,172.0,170.0,126.0,29.0,5120,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,641,888.1,903.2,508.3,2469.0,,0.0,10.3,0.0,3354.0,0.16,7757.0,7747.0,,7.3,0.035,0.0,,,0.01,0.01,0.0,0.01,0.1,0.2,0.01,0.06,18.0,8302.0,13.9,-7.4,86.0,268.5,21.8,21.7,8.2,61.01,3.0,,0.273,0.271,0.194,0.186,0.269,84.88,85.21,84.78,85.24,86.19,86.48,84.82,85.3,,89.53,89.91,85.29,86.66,90.56,90.74,79.07,92.16,14.1,11.0,125.9,0.0,84.75,85.25,,4.2,2.7,0.0,0.0,0.0,2.6,192.25,12.6,81.5,37.016,14.389,0.001,13.4,496.931,5,0.0,15.796,0.0,,0.12,0.02,0.05,99.9,17.4,78.4,34.1,5.8,104.0,6.3,571.1,5.7,6.6,6.3,0.0,0.0,17.0,84.1,35.0,60.8,,,51.0,0.5,0.5,62.8,,,0.785,1195.0,0.5,0.0,0.0,1.0,0.0,0.0
2018-12-16 10:02:49,VQ-BDU,2,905.0,UUDD,UDYZ,,,,,,-20.0,1690.0,1544.0,-95.0,3.7,7.3,4.7,0.36,0.31,0.47,-30.0,170.0,169.0,129.0,25.6,6506,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,642,846.9,904.9,504.0,2473.0,,0.0,10.9,0.0,3674.0,0.15,8517.0,8528.0,,7.3,0.042,0.0,,,0.0,0.01,0.02,0.01,0.1,0.1,0.01,0.04,21.0,8371.0,14.6,-7.6,87.8,284.2,20.0,20.5,8.0,61.69,3.0,,0.265,0.261,0.194,0.186,0.258,84.19,86.18,84.14,86.24,88.28,88.64,84.18,86.3,,86.25,88.73,86.32,88.71,88.5,90.29,79.4,92.97,73.3,-5.0,128.1,0.0,84.07,86.32,,-13.0,,0.0,0.0,0.0,3.0,201.92,11.3,70.1,39.412,14.743,0.003,13.9,538.456,5,0.0,16.416,0.0,,0.1,0.01,0.04,109.3,18.3,80.4,27.5,-11.5,98.7,-1.0,562.3,0.0,-0.7,-11.1,0.0,0.0,4.0,61.7,35.0,41.2,,,52.0,0.5,0.3,56.8,,,0.804,1271.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-16 13:35:23,VQ-BDU,2,906.0,UDYZ,UUDD,,,,,,-20.0,4218.0,4082.0,2512.0,3.3,7.3,4.8,0.33,0.24,0.42,-30.0,164.0,163.0,126.0,26.2,8013,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,643,872.6,892.3,503.6,2475.0,,0.0,10.2,0.0,3031.0,0.14,6988.0,7012.0,,7.4,0.029,0.0,,,0.01,0.01,0.0,0.02,0.1,0.2,0.01,0.06,22.0,7607.0,13.0,-7.7,86.1,248.8,21.2,21.4,8.2,63.31,3.1,,0.267,0.266,0.2,0.194,0.264,83.43,84.15,83.41,84.15,84.63,85.38,83.34,84.23,,90.46,90.79,84.25,85.48,90.08,90.41,78.94,91.77,13.3,10.0,124.0,0.0,83.41,84.23,,4.7,2.9,0.0,0.0,0.0,2.5,190.64,13.3,82.6,34.181,13.502,0.001,12.6,453.693,5,0.0,14.744,0.0,,0.14,0.02,0.03,90.7,16.2,77.7,33.4,6.5,102.5,6.4,565.7,6.7,6.7,6.9,0.0,0.0,19.0,85.7,35.0,62.8,,,57.0,0.4,0.4,69.4,,,0.777,1104.0,0.48,0.0,0.0,1.0,0.0,0.0
2018-12-18 14:05:42,VQ-BDU,2,906.0,UDYZ,UUDD,,,,,,-20.0,4310.0,4160.0,2581.0,3.3,7.3,4.7,0.37,0.27,0.45,-30.0,170.0,170.0,124.0,26.8,12320,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,645,842.8,866.7,493.1,2480.0,,0.0,10.0,0.0,2822.0,0.13,6484.0,6517.0,,7.6,0.025,0.0,,,0.02,0.0,0.06,0.02,0.1,0.2,0.01,0.03,18.0,7065.0,13.0,-7.5,88.4,237.3,25.1,24.8,7.9,60.23,4.0,,0.278,0.275,0.198,0.192,0.272,80.58,82.08,80.57,82.04,81.78,83.39,80.51,82.15,,90.46,90.55,82.18,83.53,89.05,89.5,78.82,91.01,13.2,12.0,123.4,0.0,80.61,82.17,,4.6,1.9,0.0,0.0,0.0,2.5,192.6,15.0,81.5,32.53,13.5,0.003,12.6,429.5,5,0.0,14.585,0.0,,0.15,0.0,0.05,85.6,15.8,77.0,31.0,6.3,95.2,5.6,549.1,5.7,5.9,6.7,0.0,0.0,20.0,85.0,35.0,59.9,,,61.0,0.4,0.5,73.7,,,0.77,1081.0,0.48,0.0,0.0,1.0,0.0,0.0
2018-12-18 19:59:41,VQ-BDU,2,959.0,UUDD,UTDL,,,,,,-20.0,2311.0,1914.0,-49.0,3.7,7.3,4.7,0.43,0.44,0.6,-30.0,201.0,192.0,130.0,28.7,14020,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,646,881.0,911.8,502.6,2482.0,,0.0,10.7,0.0,3940.0,0.19,9024.0,8991.0,,7.4,0.048,0.0,,,0.0,0.01,0.05,0.01,0.1,0.2,0.01,0.04,23.0,8852.0,14.4,-7.8,84.9,283.7,27.7,28.1,8.9,60.18,2.9,,0.317,0.295,0.196,0.188,0.292,87.2,87.91,87.2,87.97,91.35,91.47,87.16,87.96,,87.1,87.94,87.95,91.51,89.67,90.03,79.87,93.91,72.6,-5.0,128.6,0.0,87.14,87.88,,-12.4,-11.4,0.0,0.0,0.0,2.9,203.69,12.1,73.7,39.495,14.721,0.01,13.7,566.756,5,0.0,16.585,0.0,,0.08,0.01,0.04,116.0,18.7,83.0,22.8,-10.8,90.4,-7.3,561.9,-7.2,-7.0,-10.5,0.0,0.0,8.0,64.5,45.0,43.0,,,,0.5,0.5,51.2,,,0.83,1332.0,0.03,0.0,1.0,0.0,0.0,0.0
2018-12-19 01:03:42,VQ-BDU,2,960.0,UTDL,UUDD,,,,,,-20.0,3115.0,2960.0,1224.0,3.5,7.3,4.7,0.39,0.29,0.49,-30.0,164.0,162.0,127.0,27.0,15220,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,647,857.1,879.4,496.0,2486.0,,0.0,10.1,0.0,3096.0,0.15,7168.0,7172.0,,7.4,0.03,0.0,,,0.0,0.0,0.03,0.01,0.0,0.3,0.01,0.04,17.0,7518.0,13.6,-7.5,86.1,262.2,22.4,22.9,8.0,61.54,2.3,,0.262,0.257,0.196,0.186,0.254,82.27,83.75,82.17,83.74,83.89,85.13,82.17,83.82,,90.25,90.64,83.81,85.22,89.2,90.02,78.71,91.54,13.8,11.0,124.6,0.0,82.19,83.79,,2.0,2.1,0.0,0.0,0.0,2.5,192.87,13.8,81.2,35.84,14.015,0.003,13.2,469.274,5,0.0,15.329,0.0,,0.13,0.02,0.03,94.6,16.8,76.3,32.1,3.4,102.3,5.3,562.0,5.5,5.7,3.9,0.0,0.0,18.0,84.6,34.8,59.4,,,62.0,0.5,0.6,67.7,,,0.763,1145.0,0.03,0.0,0.0,0.0,0.0,0.0
2018-12-19 10:01:06,VQ-BDU,2,905.0,UUDD,UDYZ,,,,,,-20.0,953.0,770.0,-36.0,3.8,7.3,4.4,0.35,0.31,0.47,-30.0,167.0,167.0,126.0,26.7,16706,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,648,852.3,863.6,479.3,2490.0,,0.0,10.6,0.0,3547.0,0.14,8203.0,8168.0,,7.4,0.039,0.0,,,0.01,0.01,0.04,0.02,0.1,0.2,0.01,0.04,21.0,8364.0,15.0,-7.1,89.8,289.0,19.3,19.6,7.9,60.45,3.1,,0.257,0.255,0.19,0.181,0.252,83.85,83.79,83.8,83.83,87.27,87.1,83.8,83.88,,87.0,87.28,83.87,87.31,88.85,88.9,79.09,92.48,74.0,0.0,128.7,0.0,83.75,83.82,,-8.9,-9.7,0.0,0.0,0.0,3.1,200.52,12.1,70.6,39.848,15.183,0.003,14.3,534.487,5,0.0,16.769,0.0,,0.15,0.0,0.03,107.7,18.5,78.6,20.4,-6.1,88.7,-5.1,535.8,-6.7,-6.5,-7.0,0.0,0.0,10.0,63.6,34.9,40.5,,,0.0,0.4,0.4,59.4,,,0.786,1296.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-19 13:46:23,VQ-BDU,2,906.0,UDYZ,UUDD,,,,,,-20.0,4224.0,4079.0,2529.0,3.3,7.3,4.8,0.38,0.31,0.49,-30.0,171.0,170.0,126.0,21.6,18120,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,649,844.6,871.9,498.4,2493.0,,0.0,10.3,0.0,2824.0,0.14,6492.0,6507.0,,7.4,0.025,0.0,,,0.04,0.0,0.04,0.02,0.1,0.3,0.01,0.04,15.0,7163.0,13.1,-7.4,87.5,235.8,26.0,25.6,7.9,62.45,3.3,,0.279,0.278,0.2,0.194,0.276,80.27,81.95,80.21,81.91,81.45,83.07,80.2,82.0,,90.75,90.94,82.04,83.21,88.95,89.59,78.84,90.86,73.6,11.0,122.7,0.0,80.27,82.03,,4.6,3.1,0.0,0.0,0.0,2.5,191.72,15.1,82.4,32.291,13.578,0.003,12.6,426.318,5,0.0,14.637,0.0,,0.16,0.01,0.04,85.1,15.8,77.2,32.2,6.5,95.4,7.0,549.4,7.0,7.2,6.8,0.0,0.0,21.0,85.7,35.0,58.9,,,63.0,0.4,0.5,73.9,,,0.772,1080.0,0.48,0.0,1.0,1.0,0.0,0.0
2018-12-19 20:21:45,VQ-BDU,2,959.0,UUDD,UTDL,,,,,,-20.0,1830.0,1661.0,37.0,3.7,7.3,4.6,0.33,0.32,0.46,-30.0,180.0,178.0,126.0,28.5,19606,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,650,844.5,856.3,476.0,2495.0,,0.0,10.3,0.0,3355.0,0.12,7784.0,7768.0,,7.3,0.035,0.0,,,0.01,0.01,0.04,0.01,0.1,0.1,0.01,0.04,21.0,8832.0,14.5,-7.5,85.9,276.4,20.8,20.9,8.3,61.8,3.5,,0.281,0.275,0.192,0.183,0.273,82.96,82.95,82.91,82.97,86.22,86.26,82.92,82.99,,87.19,87.57,82.98,86.32,88.58,88.62,79.08,92.21,73.7,0.0,126.7,0.0,82.88,82.93,,-8.2,-10.6,0.0,0.0,0.0,2.7,191.75,13.3,79.8,37.974,14.798,0.002,13.8,509.093,5,0.0,16.221,0.0,,0.15,0.01,0.03,102.5,17.8,78.5,19.4,-6.7,85.5,-7.2,534.1,-7.0,-6.7,-6.3,0.0,0.0,10.0,71.8,35.0,46.1,,,2.0,0.4,0.3,62.1,,,0.785,1257.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-20 19:05:20,VQ-BDU,2,676.0,GCTS,UUDD,,,,,,-20.0,1731.0,1608.0,-94.0,3.6,7.3,4.7,0.38,0.25,0.46,-30.0,169.0,168.0,126.0,23.7,23620,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,653,919.0,950.4,544.9,2510.0,,0.0,11.1,0.0,3454.0,0.17,7978.0,8011.0,,7.4,0.037,0.0,,,0.01,0.0,0.0,0.01,0.1,0.3,0.01,0.06,16.0,8164.0,14.2,-7.6,83.8,270.9,20.0,19.8,7.9,59.44,2.7,,0.264,0.261,0.192,0.185,0.259,84.63,86.2,84.6,86.2,83.93,85.34,84.58,86.28,,91.06,91.94,86.28,85.39,91.85,92.65,78.97,91.75,14.4,25.0,125.5,0.0,84.6,86.27,,17.8,16.8,0.0,0.0,0.0,2.4,193.62,13.6,89.9,37.405,14.778,0.003,13.8,497.893,5,0.0,16.135,0.0,,0.12,0.02,0.02,100.1,17.7,77.9,48.9,19.5,121.2,20.7,604.7,21.0,20.8,19.8,0.0,0.0,35.0,81.4,35.0,70.8,,,58.0,0.5,0.6,61.8,,,0.779,1179.0,0.53,0.0,0.0,1.0,0.0,0.0
2018-12-21 08:11:32,VQ-BDU,2,875.0,UUDD,LEAL,,,,,,-20.0,1854.0,1716.0,229.0,3.7,7.3,4.6,0.32,0.3,0.44,-30.0,180.0,179.0,127.0,31.7,25106,4000,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,654,840.7,861.6,478.0,2517.0,,0.0,10.7,2.0,3420.0,0.12,7909.0,7921.0,,6.9,0.037,0.0,,,0.01,0.01,0.04,0.01,0.1,0.1,0.01,0.04,21.0,8999.0,14.5,-7.5,88.9,276.5,21.0,21.6,7.6,60.51,3.6,,0.282,0.279,0.193,0.187,0.275,83.19,83.5,83.15,83.53,86.98,86.99,83.16,83.57,,86.77,87.5,83.57,87.08,88.32,88.7,79.24,92.48,73.5,-5.0,127.1,0.0,83.11,83.53,,-11.4,-11.6,0.0,0.0,0.0,2.8,196.07,12.7,75.2,38.078,14.739,0.002,13.8,515.881,5,0.0,16.241,0.0,,0.16,0.0,0.01,104.4,17.9,79.3,18.8,-9.8,85.5,-7.8,535.2,-7.7,-7.6,-9.5,0.0,0.0,4.0,66.9,35.0,42.2,,,56.0,0.4,0.3,61.8,,,0.793,1268.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-21 14:06:18,VQ-BDU,2,876.0,LEAL,UUDD,,,,,,-20.0,1254.0,1123.0,-367.0,3.7,7.3,4.6,0.38,0.26,0.47,-30.0,191.0,190.0,127.0,25.1,26613,4000,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,655,930.1,941.5,535.9,2522.0,,0.0,10.9,1.0,3566.0,0.16,8288.0,8257.0,,7.5,0.04,0.0,,,0.01,0.01,0.0,0.01,0.1,0.3,0.02,0.06,16.0,7974.0,14.4,-7.5,87.5,279.5,21.9,22.5,8.0,58.04,2.3,,0.296,0.288,0.191,0.182,0.283,86.32,86.25,86.28,86.26,85.93,85.99,86.26,86.25,,90.37,90.75,86.35,86.02,92.26,92.21,79.03,91.98,14.7,23.0,126.7,0.0,86.25,86.23,,15.5,12.2,0.0,0.0,0.0,2.6,196.97,13.0,82.9,38.623,15.138,0.001,14.1,516.081,5,0.0,16.565,0.0,,0.12,0.0,0.06,104.2,18.2,78.2,44.8,17.3,117.3,16.5,597.1,17.0,16.7,17.6,0.0,0.0,29.0,72.5,34.8,67.1,,,34.0,0.5,0.6,59.4,,,0.782,1235.0,0.53,0.0,0.0,1.0,0.0,0.0
2018-12-21 21:36:50,VQ-BDU,2,167.0,UUDD,UNOO,,,,,,-20.0,2175.0,2070.0,398.0,3.6,7.3,4.5,0.38,0.3,0.49,-30.0,163.0,162.0,125.0,27.9,28620,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,656,861.1,884.4,490.1,2526.0,,0.0,10.6,0.0,3497.0,0.14,8110.0,8118.0,,7.4,0.038,0.0,,,0.0,0.01,0.04,0.02,0.0,0.3,0.01,0.04,22.0,8244.0,14.3,-7.3,86.6,276.3,20.0,20.7,8.0,60.02,3.4,,0.256,0.25,0.19,0.184,0.249,84.29,85.13,84.23,85.18,87.81,88.13,84.25,85.24,,87.19,88.42,85.17,88.2,88.91,89.6,79.28,92.8,73.1,-1.0,126.7,0.0,84.17,85.16,,-9.4,-7.6,0.0,0.0,0.0,2.7,195.19,12.7,78.6,38.235,14.422,0.005,13.6,520.5,5,0.0,16.017,0.0,,0.09,0.01,0.01,104.9,17.8,79.6,23.4,-8.1,90.7,-4.7,549.7,-4.5,-4.3,-7.6,0.0,0.0,8.0,70.5,35.0,46.4,,,50.0,0.5,0.5,59.6,,,0.796,1241.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-22 10:08:58,VQ-BDU,2,905.0,UUDD,UDYZ,,,,,,-20.0,2238.0,2062.0,516.0,3.7,7.3,4.6,0.39,0.29,0.48,-30.0,172.0,172.0,128.0,29.0,32213,4000,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,658,867.9,890.6,494.8,2533.0,,0.0,10.8,1.0,3535.0,0.16,8179.0,8154.0,,7.4,0.039,0.0,,,0.01,0.01,0.05,0.02,0.1,0.2,0.0,0.04,21.0,8398.0,14.3,-7.5,90.7,275.8,21.9,22.3,7.7,58.42,3.1,,0.27,0.269,0.194,0.184,0.267,84.72,85.33,84.69,85.39,88.04,88.23,84.72,85.42,,87.46,88.42,85.4,88.28,89.24,89.72,79.37,92.77,73.1,0.0,127.2,0.0,84.63,85.39,,-8.2,-7.4,0.0,0.0,0.0,3.0,200.72,12.0,71.6,38.166,14.504,0.003,13.6,522.581,5,0.0,16.11,0.0,,0.11,0.0,0.06,105.7,17.9,80.1,24.1,-6.8,93.1,-3.8,551.7,-3.5,-3.5,-6.3,0.0,0.0,6.0,63.5,35.0,43.2,,,49.0,0.5,0.5,60.4,,,0.801,1254.0,0.51,0.0,1.0,1.0,0.0,0.0
2018-12-22 13:52:47,VQ-BDU,2,906.0,UDYZ,UUDD,,,,,,-20.0,4318.0,4203.0,2621.0,3.3,7.3,4.7,0.34,0.27,0.44,-30.0,168.0,166.0,125.0,21.5,33820,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,659,834.5,862.6,491.5,2535.0,,0.0,10.0,0.0,2785.0,0.12,6410.0,6414.0,,7.4,0.024,0.0,,,0.01,0.0,0.06,0.02,0.1,0.2,0.01,0.04,18.0,6950.0,13.0,-7.4,88.4,235.1,25.8,25.5,7.9,61.75,3.6,,0.274,0.268,0.199,0.19,0.266,79.96,81.74,79.96,81.7,81.26,83.15,79.92,81.76,,90.35,90.53,81.85,83.28,88.72,89.31,78.8,90.91,13.1,8.0,123.2,0.0,80.0,81.84,,3.8,1.5,0.0,0.0,0.0,2.6,191.82,14.6,81.8,32.132,13.441,0.001,12.6,424.843,5,0.0,14.528,0.0,,0.16,0.01,0.03,84.7,15.8,77.0,30.2,5.4,93.3,5.0,545.5,5.2,5.4,5.9,0.0,0.0,23.0,85.4,35.0,59.1,,,58.0,0.4,0.4,74.2,,,0.77,1073.0,0.48,0.0,0.0,1.0,0.0,0.0
